ASV_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV2436,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2436,f_o_Solirubrobacterales_ASV2436_ASV2436,g_f_o_Solirubrobacterales_ASV2436_ASV2436_ASV2436
ASV2437,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2437,f_o_Solirubrobacterales_ASV2437_ASV2437,g_f_o_Solirubrobacterales_ASV2437_ASV2437_ASV2437
ASV2438,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2438,f_o_Solirubrobacterales_ASV2438_ASV2438,g_f_o_Solirubrobacterales_ASV2438_ASV2438_ASV2438
ASV2439,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2439,f_o_Solirubrobacterales_ASV2439_ASV2439,g_f_o_Solirubrobacterales_ASV2439_ASV2439_ASV2439
ASV2440,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2440,f_o_Solirubrobacterales_ASV2440_ASV2440,g_f_o_Solirubrobacterales_ASV2440_ASV2440_ASV2440
ASV2441,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2441,f_o_Solirubrobacterales_ASV2441_ASV2441,g_f_o_Solirubrobacterales_ASV2441_ASV2441_ASV2441
ASV2442,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2442,f_o_Solirubrobacterales_ASV2442_ASV2442,g_f_o_Solirubrobacterales_ASV2442_ASV2442_ASV2442
ASV2443,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2443,f_o_Solirubrobacterales_ASV2443_ASV2443,g_f_o_Solirubrobacterales_ASV2443_ASV2443_ASV2443
ASV2444,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2444,f_o_Solirubrobacterales_ASV2444_ASV2444,g_f_o_Solirubrobacterales_ASV2444_ASV2444_ASV2444
ASV2445,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2445,f_o_Solirubrobacterales_ASV2445_ASV2445,g_f_o_Solirubrobacterales_ASV2445_ASV2445_ASV2445
ASV2446,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2446,f_o_Solirubrobacterales_ASV2446_ASV2446,g_f_o_Solirubrobacterales_ASV2446_ASV2446_ASV2446
ASV2447,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2447,f_o_Solirubrobacterales_ASV2447_ASV2447,g_f_o_Solirubrobacterales_ASV2447_ASV2447_ASV2447
ASV2448,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2448,f_o_Solirubrobacterales_ASV2448_ASV2448,g_f_o_Solirubrobacterales_ASV2448_ASV2448_ASV2448
ASV2449,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2449,f_o_Solirubrobacterales_ASV2449_ASV2449,g_f_o_Solirubrobacterales_ASV2449_ASV2449_ASV2449
ASV2450,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2450,f_o_Solirubrobacterales_ASV2450_ASV2450,g_f_o_Solirubrobacterales_ASV2450_ASV2450_ASV2450
ASV2451,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2451,f_o_Solirubrobacterales_ASV2451_ASV2451,g_f_o_Solirubrobacterales_ASV2451_ASV2451_ASV2451
ASV2452,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2452,f_o_Solirubrobacterales_ASV2452_ASV2452,g_f_o_Solirubrobacterales_ASV2452_ASV2452_ASV2452
ASV2453,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,o_Solirubrobacterales_ASV2453,f_o_Solirubrobacterales_ASV2453_ASV2453,g_f_o_Solirubrobacterales_ASV2453_ASV2453_ASV2453
ASV2454,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2454,g_f_Gaiellaceae_ASV2454_ASV2454
ASV2455,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2455,g_f_Gaiellaceae_ASV2455_ASV2455
ASV2456,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2456,g_f_Gaiellaceae_ASV2456_ASV2456
ASV2457,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2457,g_f_Gaiellaceae_ASV2457_ASV2457
ASV2458,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2458,g_f_Gaiellaceae_ASV2458_ASV2458
ASV2459,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2459,g_f_Gaiellaceae_ASV2459_ASV2459
ASV2460,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2460,g_f_Gaiellaceae_ASV2460_ASV2460
ASV2461,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2461,g_f_Gaiellaceae_ASV2461_ASV2461
ASV2462,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2462,g_f_Gaiellaceae_ASV2462_ASV2462
ASV2463,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2463,g_f_Gaiellaceae_ASV2463_ASV2463
ASV2464,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2464,g_f_Gaiellaceae_ASV2464_ASV2464
ASV2465,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2465,g_f_Gaiellaceae_ASV2465_ASV2465
ASV2466,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2466,g_f_Gaiellaceae_ASV2466_ASV2466
ASV2467,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2467,g_f_Gaiellaceae_ASV2467_ASV2467
ASV2468,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2468,g_f_Gaiellaceae_ASV2468_ASV2468
ASV2469,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2469,g_f_Gaiellaceae_ASV2469_ASV2469
ASV2470,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2470,g_f_Gaiellaceae_ASV2470_ASV2470
ASV2471,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2471,g_f_Gaiellaceae_ASV2471_ASV2471
ASV2472,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2472,g_f_Gaiellaceae_ASV2472_ASV2472
ASV2473,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2473,g_f_Gaiellaceae_ASV2473_ASV2473
ASV2474,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2474,g_f_Gaiellaceae_ASV2474_ASV2474
ASV2475,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2475,g_f_Gaiellaceae_ASV2475_ASV2475
ASV2476,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2476,g_f_Gaiellaceae_ASV2476_ASV2476
ASV2477,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2477,g_f_Gaiellaceae_ASV2477_ASV2477
ASV2478,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2478,g_f_Gaiellaceae_ASV2478_ASV2478
ASV2479,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2479,g_f_Gaiellaceae_ASV2479_ASV2479
ASV2480,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2480,g_f_Gaiellaceae_ASV2480_ASV2480
ASV2481,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2481,g_f_Gaiellaceae_ASV2481_ASV2481
ASV2482,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2482,g_f_Gaiellaceae_ASV2482_ASV2482
ASV2483,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2483,g_f_Gaiellaceae_ASV2483_ASV2483
ASV2484,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2484,g_f_Gaiellaceae_ASV2484_ASV2484
ASV2485,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2485,g_f_Gaiellaceae_ASV2485_ASV2485
ASV2486,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2486,g_f_Gaiellaceae_ASV2486_ASV2486
ASV2487,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,f_Gaiellaceae_ASV2487,g_f_Gaiellaceae_ASV2487_ASV2487
ASV2488,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2488
ASV2489,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2489
ASV2490,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2490
ASV2491,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2491
ASV2492,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2492
ASV2493,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2493
ASV2494,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2494
ASV2495,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2495
ASV2496,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2496
ASV2497,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2497
ASV2498,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2498
ASV2499,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2499
ASV2500,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2500
ASV2501,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2501
ASV2502,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2502
ASV2503,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2503
ASV2504,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2504
ASV2505,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,g_Rubrobacter_ASV2505
ASV2506,Bacteria,BRC1,PRR-11,c_PRR-11_ASV2506,o_c_PRR-11_ASV2506_ASV2506,f_o_c_PRR-11_ASV2506_ASV2506_ASV2506,g_f_o_c_PRR-11_ASV2506_ASV2506_ASV2506_ASV2506
ASV2507,Bacteria,Gemmatimonadetes,Gemm-3,c_Gemm-3_ASV2507,o_c_Gemm-3_ASV2507_ASV2507,f_o_c_Gemm-3_ASV2507_ASV2507_ASV2507,g_f_o_c_Gemm-3_ASV2507_ASV2507_ASV2507_ASV2507
ASV2508,Bacteria,Gemmatimonadetes,Gemm-3,c_Gemm-3_ASV2508,o_c_Gemm-3_ASV2508_ASV2508,f_o_c_Gemm-3_ASV2508_ASV2508_ASV2508,g_f_o_c_Gemm-3_ASV2508_ASV2508_ASV2508_ASV2508
ASV2509,Bacteria,Gemmatimonadetes,Gemm-3,c_Gemm-3_ASV2509,o_c_Gemm-3_ASV2509_ASV2509,f_o_c_Gemm-3_ASV2509_ASV2509_ASV2509,g_f_o_c_Gemm-3_ASV2509_ASV2509_ASV2509_ASV2509
ASV2510,Bacteria,Gemmatimonadetes,Gemm-3,c_Gemm-3_ASV2510,o_c_Gemm-3_ASV2510_ASV2510,f_o_c_Gemm-3_ASV2510_ASV2510_ASV2510,g_f_o_c_Gemm-3_ASV2510_ASV2510_ASV2510_ASV2510
ASV2511,Bacteria,Gemmatimonadetes,Gemm-3,c_Gemm-3_ASV2511,o_c_Gemm-3_ASV2511_ASV2511,f_o_c_Gemm-3_ASV2511_ASV2511_ASV2511,g_f_o_c_Gemm-3_ASV2511_ASV2511_ASV2511_ASV2511
ASV2512,Bacteria,Gemmatimonadetes,Gemm-3,c_Gemm-3_ASV2512,o_c_Gemm-3_ASV2512_ASV2512,f_o_c_Gemm-3_ASV2512_ASV2512_ASV2512,g_f_o_c_Gemm-3_ASV2512_ASV2512_ASV2512_ASV2512
ASV2513,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2513,o_c_Gemm-5_ASV2513_ASV2513,f_o_c_Gemm-5_ASV2513_ASV2513_ASV2513,g_f_o_c_Gemm-5_ASV2513_ASV2513_ASV2513_ASV2513
ASV2514,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2514,o_c_Gemm-5_ASV2514_ASV2514,f_o_c_Gemm-5_ASV2514_ASV2514_ASV2514,g_f_o_c_Gemm-5_ASV2514_ASV2514_ASV2514_ASV2514
ASV2515,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2515,o_c_Gemm-5_ASV2515_ASV2515,f_o_c_Gemm-5_ASV2515_ASV2515_ASV2515,g_f_o_c_Gemm-5_ASV2515_ASV2515_ASV2515_ASV2515
ASV2516,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2516,o_c_Gemm-5_ASV2516_ASV2516,f_o_c_Gemm-5_ASV2516_ASV2516_ASV2516,g_f_o_c_Gemm-5_ASV2516_ASV2516_ASV2516_ASV2516
ASV2517,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2517,o_c_Gemm-5_ASV2517_ASV2517,f_o_c_Gemm-5_ASV2517_ASV2517_ASV2517,g_f_o_c_Gemm-5_ASV2517_ASV2517_ASV2517_ASV2517
ASV2518,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2518,o_c_Gemm-5_ASV2518_ASV2518,f_o_c_Gemm-5_ASV2518_ASV2518_ASV2518,g_f_o_c_Gemm-5_ASV2518_ASV2518_ASV2518_ASV2518
ASV2519,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2519,o_c_Gemm-5_ASV2519_ASV2519,f_o_c_Gemm-5_ASV2519_ASV2519_ASV2519,g_f_o_c_Gemm-5_ASV2519_ASV2519_ASV2519_ASV2519
ASV2520,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2520,o_c_Gemm-5_ASV2520_ASV2520,f_o_c_Gemm-5_ASV2520_ASV2520_ASV2520,g_f_o_c_Gemm-5_ASV2520_ASV2520_ASV2520_ASV2520
ASV2521,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2521,o_c_Gemm-5_ASV2521_ASV2521,f_o_c_Gemm-5_ASV2521_ASV2521_ASV2521,g_f_o_c_Gemm-5_ASV2521_ASV2521_ASV2521_ASV2521
ASV2522,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2522,o_c_Gemm-5_ASV2522_ASV2522,f_o_c_Gemm-5_ASV2522_ASV2522_ASV2522,g_f_o_c_Gemm-5_ASV2522_ASV2522_ASV2522_ASV2522
ASV2523,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2523,o_c_Gemm-5_ASV2523_ASV2523,f_o_c_Gemm-5_ASV2523_ASV2523_ASV2523,g_f_o_c_Gemm-5_ASV2523_ASV2523_ASV2523_ASV2523
ASV2524,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2524,o_c_Gemm-5_ASV2524_ASV2524,f_o_c_Gemm-5_ASV2524_ASV2524_ASV2524,g_f_o_c_Gemm-5_ASV2524_ASV2524_ASV2524_ASV2524
ASV2525,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2525,o_c_Gemm-5_ASV2525_ASV2525,f_o_c_Gemm-5_ASV2525_ASV2525_ASV2525,g_f_o_c_Gemm-5_ASV2525_ASV2525_ASV2525_ASV2525
ASV2526,Bacteria,Gemmatimonadetes,Gemm-5,c_Gemm-5_ASV2526,o_c_Gemm-5_ASV2526_ASV2526,f_o_c_Gemm-5_ASV2526_ASV2526_ASV2526,g_f_o_c_Gemm-5_ASV2526_ASV2526_ASV2526_ASV2526
ASV2527,Bacteria,Gemmatimonadetes,Gemm-1,c_Gemm-1_ASV2527,o_c_Gemm-1_ASV2527_ASV2527,f_o_c_Gemm-1_ASV2527_ASV2527_ASV2527,g_f_o_c_Gemm-1_ASV2527_ASV2527_ASV2527_ASV2527
ASV2528,Bacteria,Gemmatimonadetes,Gemm-1,c_Gemm-1_ASV2528,o_c_Gemm-1_ASV2528_ASV2528,f_o_c_Gemm-1_ASV2528_ASV2528_ASV2528,g_f_o_c_Gemm-1_ASV2528_ASV2528_ASV2528_ASV2528
ASV2529,Bacteria,Gemmatimonadetes,Gemm-1,c_Gemm-1_ASV2529,o_c_Gemm-1_ASV2529_ASV2529,f_o_c_Gemm-1_ASV2529_ASV2529_ASV2529,g_f_o_c_Gemm-1_ASV2529_ASV2529_ASV2529_ASV2529
ASV2530,Bacteria,Gemmatimonadetes,Gemm-1,c_Gemm-1_ASV2530,o_c_Gemm-1_ASV2530_ASV2530,f_o_c_Gemm-1_ASV2530_ASV2530_ASV2530,g_f_o_c_Gemm-1_ASV2530_ASV2530_ASV2530_ASV2530
ASV2531,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,o_Ellin5290_ASV2531,f_o_Ellin5290_ASV2531_ASV2531,g_f_o_Ellin5290_ASV2531_ASV2531_ASV2531
ASV2532,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,o_Ellin5290_ASV2532,f_o_Ellin5290_ASV2532_ASV2532,g_f_o_Ellin5290_ASV2532_ASV2532_ASV2532
ASV2533,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Ellin5290,o_Ellin5290_ASV2533,f_o_Ellin5290_ASV2533_ASV2533,g_f_o_Ellin5290_ASV2533_ASV2533_ASV2533
ASV2534,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2534,o_c_Gemmatimonadetes_ASV2534_ASV2534,f_o_c_Gemmatimonadetes_ASV2534_ASV2534_ASV2534,g_f_o_c_Gemmatimonadetes_ASV2534_ASV2534_ASV2534_ASV2534
ASV2535,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2535,o_c_Gemmatimonadetes_ASV2535_ASV2535,f_o_c_Gemmatimonadetes_ASV2535_ASV2535_ASV2535,g_f_o_c_Gemmatimonadetes_ASV2535_ASV2535_ASV2535_ASV2535
ASV2536,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2536,o_c_Gemmatimonadetes_ASV2536_ASV2536,f_o_c_Gemmatimonadetes_ASV2536_ASV2536_ASV2536,g_f_o_c_Gemmatimonadetes_ASV2536_ASV2536_ASV2536_ASV2536
ASV2537,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2537,o_c_Gemmatimonadetes_ASV2537_ASV2537,f_o_c_Gemmatimonadetes_ASV2537_ASV2537_ASV2537,g_f_o_c_Gemmatimonadetes_ASV2537_ASV2537_ASV2537_ASV2537
ASV2538,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2538,o_c_Gemmatimonadetes_ASV2538_ASV2538,f_o_c_Gemmatimonadetes_ASV2538_ASV2538_ASV2538,g_f_o_c_Gemmatimonadetes_ASV2538_ASV2538_ASV2538_ASV2538
ASV2539,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2539,o_c_Gemmatimonadetes_ASV2539_ASV2539,f_o_c_Gemmatimonadetes_ASV2539_ASV2539_ASV2539,g_f_o_c_Gemmatimonadetes_ASV2539_ASV2539_ASV2539_ASV2539
ASV2540,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2540,o_c_Gemmatimonadetes_ASV2540_ASV2540,f_o_c_Gemmatimonadetes_ASV2540_ASV2540_ASV2540,g_f_o_c_Gemmatimonadetes_ASV2540_ASV2540_ASV2540_ASV2540
ASV2541,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2541,f_o_C114_ASV2541_ASV2541,g_f_o_C114_ASV2541_ASV2541_ASV2541
ASV2542,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2542,f_o_C114_ASV2542_ASV2542,g_f_o_C114_ASV2542_ASV2542_ASV2542
ASV2543,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2543,f_o_C114_ASV2543_ASV2543,g_f_o_C114_ASV2543_ASV2543_ASV2543
ASV2544,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2544,f_o_C114_ASV2544_ASV2544,g_f_o_C114_ASV2544_ASV2544_ASV2544
ASV2545,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2545,f_o_C114_ASV2545_ASV2545,g_f_o_C114_ASV2545_ASV2545_ASV2545
ASV2546,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2546,f_o_C114_ASV2546_ASV2546,g_f_o_C114_ASV2546_ASV2546_ASV2546
ASV2547,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2547,f_o_C114_ASV2547_ASV2547,g_f_o_C114_ASV2547_ASV2547_ASV2547
ASV2548,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2548,f_o_C114_ASV2548_ASV2548,g_f_o_C114_ASV2548_ASV2548_ASV2548
ASV2549,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2549,f_o_C114_ASV2549_ASV2549,g_f_o_C114_ASV2549_ASV2549_ASV2549
ASV2550,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2550,f_o_C114_ASV2550_ASV2550,g_f_o_C114_ASV2550_ASV2550_ASV2550
ASV2551,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2551,f_o_C114_ASV2551_ASV2551,g_f_o_C114_ASV2551_ASV2551_ASV2551
ASV2552,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2552,f_o_C114_ASV2552_ASV2552,g_f_o_C114_ASV2552_ASV2552_ASV2552
ASV2553,Bacteria,Gemmatimonadetes,Gemmatimonadetes,C114,o_C114_ASV2553,f_o_C114_ASV2553_ASV2553,g_f_o_C114_ASV2553_ASV2553_ASV2553
ASV2554,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2554,o_c_Gemmatimonadetes_ASV2554_ASV2554,f_o_c_Gemmatimonadetes_ASV2554_ASV2554_ASV2554,g_f_o_c_Gemmatimonadetes_ASV2554_ASV2554_ASV2554_ASV2554
ASV2555,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2555,o_c_Gemmatimonadetes_ASV2555_ASV2555,f_o_c_Gemmatimonadetes_ASV2555_ASV2555_ASV2555,g_f_o_c_Gemmatimonadetes_ASV2555_ASV2555_ASV2555_ASV2555
ASV2556,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2556,o_c_Gemmatimonadetes_ASV2556_ASV2556,f_o_c_Gemmatimonadetes_ASV2556_ASV2556_ASV2556,g_f_o_c_Gemmatimonadetes_ASV2556_ASV2556_ASV2556_ASV2556
ASV2557,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2557,o_c_Gemmatimonadetes_ASV2557_ASV2557,f_o_c_Gemmatimonadetes_ASV2557_ASV2557_ASV2557,g_f_o_c_Gemmatimonadetes_ASV2557_ASV2557_ASV2557_ASV2557
ASV2558,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2558,o_c_Gemmatimonadetes_ASV2558_ASV2558,f_o_c_Gemmatimonadetes_ASV2558_ASV2558_ASV2558,g_f_o_c_Gemmatimonadetes_ASV2558_ASV2558_ASV2558_ASV2558
ASV2559,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2559,o_c_Gemmatimonadetes_ASV2559_ASV2559,f_o_c_Gemmatimonadetes_ASV2559_ASV2559_ASV2559,g_f_o_c_Gemmatimonadetes_ASV2559_ASV2559_ASV2559_ASV2559
ASV2560,Bacteria,Gemmatimonadetes,Gemmatimonadetes,c_Gemmatimonadetes_ASV2560,o_c_Gemmatimonadetes_ASV2560_ASV2560,f_o_c_Gemmatimonadetes_ASV2560_ASV2560_ASV2560,g_f_o_c_Gemmatimonadetes_ASV2560_ASV2560_ASV2560_ASV2560
ASV2561,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,g_Gemmatimonas_ASV2561
ASV2562,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,o_Gemmatimonadales_ASV2562,f_o_Gemmatimonadales_ASV2562_ASV2562,g_f_o_Gemmatimonadales_ASV2562_ASV2562_ASV2562
ASV2563,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,o_Gemmatimonadales_ASV2563,f_o_Gemmatimonadales_ASV2563_ASV2563,g_f_o_Gemmatimonadales_ASV2563_ASV2563_ASV2563
